record_id,Tarih,?? Emri No,?? Merkezi No,??merkezi Ad?,?? ?stasyon Ad?,Stok Ad?,Vardiya,A (Kullan?l?rl?k),P (Performans),Q (Kalite),OEE,Çal??ma Süresi,Duru? Süresi,Planl? Duru? Süresi,Plans?z Duru? Süresi,Üretilen Miktar,Hatal? Üretilen Miktar
1081,11/15/2025,3022673874,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,1,93.83,97.23,100,91.23,131.9,8.13,0,8.13,95,0
1082,11/15/2025,3022027572,,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,1,100,109.35,100,109.35,2.32,0,0,0,2,0
1083,11/15/2025,3029029465,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Upper Bumper Unpainted,1,100,49.73,100,49.73,123.85,18.45,18.45,0,74,0
1084,11/15/2025,3022684155,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Upper Bumper Unpainted,1,100,48.69,100,48.69,141.32,22.03,22.03,0,82,0
1085,11/15/2025,3026932171,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Upper Bumper Unpainted,1,100,51.83,100,51.83,94.98,36.22,36.22,0,43,0
1086,11/15/2025,3027673849,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Upper Bumper Unpainted,1,100,90.43,100,90.43,1.57,0,0,0,2,0
1087,11/15/2025,3023458403,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,2,100,36125,100,36125,0.13,0,0,0,68,0
1088,11/15/2025,3024943896,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,2,100,24555.56,100,24555.56,0.15,0,0,0,52,0
1089,11/15/2025,3021451483,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,2,100,33291.67,100,33291.67,0.1,0,0,0,47,0
1090,11/15/2025,3025788444,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,1,100,104833.33,100,104833.33,0.05,0,0,0,74,0
1091,11/15/2025,3026704757,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,1,100,348500,100,348500,0.02,0,0,0,82,0
1092,11/15/2025,3021481789,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,1,0,0,100,0,0,0,0,0,43,0
1093,11/15/2025,3028084839,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,1,100,49937.5,100,49937.5,0.07,0,0,0,47,0
1094,11/15/2025,3026370281,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,1,0,0,100,0,0,0,0,0,2,0
1095,11/15/2025,3027979092,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,2,0,0,0,0,0.32,0.32,0,0.32,0,0
1096,11/15/2025,3025177583,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,2,0,0,0,0,0.27,0.27,0.27,0,0,0
1097,11/15/2025,3025514081,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,2,0,0,0,0,0.18,0.18,0,0.18,0,0
1098,11/15/2025,3028856724,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,1,0,0,0,0,4.63,4.63,0,4.63,0,0
1099,11/15/2025,3029336500,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,1,0,0,0,0,0.18,0.18,0,0.18,0,0
1100,11/15/2025,3023983669,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,2,100,104.91,100,104.91,86.93,0,0,0,72,0
1101,11/15/2025,3023708425,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,21.97,91.02,100,20,64.18,50.08,0,50.08,11,0
1102,11/15/2025,3023837783,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,MCA-2-S-FR-Lower Bumper Unpainted,2,0,0,100,0,0,0,0,0,1,0
1103,11/15/2025,3029009627,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,69.62,88.44,100,61.57,100.43,30.52,0,30.52,53,0
1104,11/15/2025,3024717543,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,3,67.77,83.04,100,56.28,31.18,10.05,0,10.05,13,0
1105,11/15/2025,3028237253,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,3,82.25,102.81,100,84.56,30.33,5.38,0,5.38,19,0
1106,11/15/2025,3023604039,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,3,100,97.85,100,97.85,117.27,0,0,0,85,0
1107,11/15/2025,3028274825,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,3,99.9,97.75,100,97.65,49.77,0.05,0,0.05,36,0
1108,11/15/2025,3023859826,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,3,99.65,100.41,100,100.06,90.4,0.32,0,0.32,67,0
1109,11/15/2025,3024902651,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,3,100,132.79,100,132.79,1.02,0,0,0,1,0
1110,11/15/2025,3025439369,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,2,0,0,0,0,0,0,0,0,0,2
1111,11/15/2025,3025099946,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,2,0,0,0,0,0,0,0,0,0,1
1112,11/15/2025,3029396965,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,2,78.8,102.03,100,80.4,108.15,26.12,4.05,22.07,62,0
1113,11/15/2025,3029242034,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S-Unpainted Lower Bumper,2,0.05,0,0,0,90.83,90.82,56.03,34.78,0,0
1114,11/15/2025,3028272302,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,85.64,93.38,100,79.97,110.28,15.83,0,15.83,126,0
1115,11/15/2025,3026359366,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,94.21,90.15,100,84.93,121.42,23.58,17.57,6.02,126,0
1116,11/15/2025,3028516795,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,93.08,89.14,100,82.97,78.47,5.43,0,5.43,93,0
1117,11/15/2025,3024741334,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,86.15,91.43,100,78.77,69.32,9.6,0,9.6,78,0
1118,11/15/2025,3021896687,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,100,90.25,100,90.25,98.5,0,0,0,127,0
1119,11/15/2025,3026021822,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,100,76.91,100,76.91,91.02,0,0,0,60,0
1120,11/15/2025,3026456515,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,98.61,96.19,100,94.85,108.23,1.5,0,1.5,88,0
1121,11/15/2025,3027631019,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,91.94,95.53,100,87.83,62.43,5.03,0,5.03,47,0
1122,11/15/2025,3024972213,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,,100,57.61,100,57.61,4.05,0,0,0,2,0
1123,11/15/2025,3029946100,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,100,87.13,100,87.13,129.88,0,0,0,97,0
1124,11/15/2025,3026497776,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,95.93,96.32,100,92.4,77.02,3.13,0,3.13,61,0
1125,11/15/2025,3021006091,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,2,100,132.08,100,132.08,0.88,0,0,0,1,0
1126,11/15/2025,3026244948,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,2,100,88.73,100,88.73,2.37,0,0,0,3,0
1127,11/15/2025,3022211898,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,2,53.68,93.64,100,50.27,94.7,43.87,0,43.87,68,0
1128,11/15/2025,3024114381,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,2,3.84,123.53,100,4.74,70.52,69.38,41.03,28.35,2,0
1129,11/15/2025,3022948751,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,100,69.42,100,69.42,2.02,0,0,0,2,0
1130,11/15/2025,3026379089,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,2,81.83,83.54,100,68.36,104.45,18.98,0,18.98,102,0
1131,11/16/2025,3024639638,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,1,0,0,0,0,480,480,480,0,121,126
1132,11/16/2025,3029825712,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,3,100,0,0,0,480,479.97,479.97,0,0,0
1133,11/16/2025,3027145507,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,2,0,0,0,0,480,480,480,0,0,0
1134,11/16/2025,3029587072,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,0,0,0,0,480,480,480,0,0,0
1135,11/16/2025,3024329249,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,3,100,0,0,0,480,479.98,479.98,0,0,0
1136,11/16/2025,3029987684,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,2,0,0,0,0,480,480,480,0,0,0
1137,11/16/2025,3028957596,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,0,0,0,0,480,480,480,0,0,0
1138,11/16/2025,3025939136,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,3,0,0,0,0,480,480,469.93,10.07,0,0
1139,11/16/2025,3028502263,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,100,0,0,0,480,479.97,479.97,0,0,0
1140,11/16/2025,3026008803,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,0,0,0,0,480,480,480,0,0,0
1141,11/16/2025,3021212474,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,0,0,0,0,480,480,480,0,0,0
1142,11/16/2025,3022970137,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,3,100,0,0,0,480,479.97,479.97,0,0,0
1143,11/16/2025,3023308424,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,2,0,0,0,0,480,480,480,0,0,0
1144,11/16/2025,3022132674,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S-Reinforcement,1,0,0,0,0,480,480,480,0,0,0
1145,11/16/2025,3029807147,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,1,0,0,0,0,480,480,480,0,0,0
1146,11/17/2025,3028577014,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,2,0,0,0,0,0,0,0,0,0,4
1147,11/17/2025,3028321404,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,1,100,102.51,100,102.51,102.43,0,0,0,75,0
1148,11/17/2025,3027035682,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,1,97.87,103.47,100,101.27,84.33,1.8,0,1.8,61,0
1149,11/17/2025,3027092111,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,1,94.5,102.98,100,97.32,108.38,32.25,27.82,4.43,56,0
1150,11/17/2025,3027722343,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,100,0,0,0,0.17,0,0,0,0,0
1151,11/17/2025,3025952929,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,100,103.43,100,103.43,119.12,0,0,0,88,0
1152,11/17/2025,3025990306,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 MIC 1 Piece Bumper,3,0.03,0,0,0,49.82,49.8,0,49.8,0,0
1153,11/17/2025,3027687751,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,1,0,0,0,0,4.18,4.18,4.18,0,0,0
1154,11/17/2025,3026019523,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Lower Leg Stiffener,1,100,103.57,100,103.57,155.5,85.02,85.02,0,146,0
1155,11/17/2025,3021100563,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,1,100,102.97,100,102.97,67.98,0,0,0,50,0
1156,11/17/2025,3026470654,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,2,8.97,142.57,100,12.79,37.53,34.17,0,34.17,3,0
1157,11/17/2025,3021059331,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,2,94.93,99.49,100,94.45,99.95,5.07,0,5.07,59,0
1158,11/17/2025,3026974418,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,2,100,0,0,0,4.13,0,0,0,0,0
1159,11/17/2025,3023065365,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,2,97.51,98.45,100,96,32.08,0.8,0,0.8,22,0
1160,11/17/2025,3025451983,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,1,100,102.44,100,102.44,2.73,0,0,0,2,0
1161,11/17/2025,3026564607,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 BEV/PHEV MIC White Upper,2,0,0,0,0,0.02,0.02,0,0.02,0,0
1162,11/17/2025,3024400955,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,1,0,0,0,0,1.83,1.83,1.83,0,0,0
1163,11/17/2025,,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 BEV/PHEV MIC White Upper,3,4,0,0,0,0.42,0.4,0,0.4,0,0
1164,11/17/2025,3022441351,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,100,184.81,100,184.81,41.8,40.48,40.48,0,2,0
1165,11/17/2025,3028399092,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,3,100,86.55,100,86.55,32.33,0,0,0,23,0
1166,11/17/2025,3023296188,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,95.41,96.87,100,92.42,59.23,2.72,0,2.72,45,0
1167,11/17/2025,3026357977,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,2,100,102.82,100,102.82,1.18,0,0,0,1,0
1168,11/17/2025,3022401855,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,95.42,97.05,100,92.61,84.68,20.75,17.68,3.07,51,0
1169,11/17/2025,3026271316,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,97.25,91.2,100,88.69,128.95,3.55,0,3.55,94,0
1170,11/17/2025,3026978921,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,93.57,95.92,100,89.75,152.8,69.08,63.33,5.75,66,0
1171,11/17/2025,3022782007,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,0,0,0,0,0.3,0.3,0.3,0,164,206
1172,11/17/2025,3028854505,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 UPPER UNPAINTED,3,99.73,97.59,100,97.33,30.57,0.08,0,0.08,51,0
1173,11/17/2025,3021663028,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 UPPER UNPAINTED,2,100,100.39,100,100.39,68.57,0,0,0,118,0
1174,11/17/2025,3028254233,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 UPPER UNPAINTED,2,100,100.57,100,100.57,73.08,0,0,0,126,0
1175,11/17/2025,3027897984,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEW Unpainted Upper,1,100,102.23,100,102.23,112.3,0,0,0,82,0
1176,11/17/2025,3028830361,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,2,0,0,0,0,0,0,0,0,0,1
1177,11/17/2025,3026428978,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,0,0,0,0,0,0,0,0,0,1
1178,11/17/2025,3029121569,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,90.31,106.21,100,95.92,98.42,9.53,0,9.53,59,0
1179,11/17/2025,3023066371,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,0,0,0,0,0,0,0,0,0,3
1180,11/17/2025,3024733663,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,0,0,0,0,0,0,0,0,0,1
1181,11/17/2025,3026978550,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,100,93.46,100,93.46,28.53,0,0,0,20,0
1182,11/17/2025,3026151686,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,34.61,104.94,100,36.32,47.72,31.2,0,31.2,13,0
1183,11/17/2025,3026797169,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,100,97.14,100,97.14,72.75,0,0,0,53,0
1184,11/17/2025,3029274852,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,90.3,96.45,100,87.09,53.58,5.2,0,5.2,35,0
1185,11/17/2025,3023650805,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,86.59,95.72,100,82.88,109.38,14.67,0,14.67,68,0
1186,11/17/2025,3029882987,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,100,95.76,100,95.76,121.13,0,0,0,87,0
1187,11/17/2025,3025215099,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 Unpainted Upper,3,0,0,0,0,15.67,15.67,0,15.67,0,0
1188,11/17/2025,3026055766,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,2,83.02,0,0,0,0.88,0.15,0,0.15,0,0
1189,11/17/2025,3023760592,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 UPPER UNPAINTED,2,97.13,99.95,100,97.08,70.9,2.03,0,2.03,118,0
1190,11/17/2025,3021504751,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,0,0,0,0,0,0,0,0,0,1
1191,11/17/2025,3027576875,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,0,0,0,0,0,0,0,0,0,1
1192,11/17/2025,3023967590,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,0,0,0,0,0,0,0,0,0,1
1193,11/17/2025,3024522567,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,100,240,100,240,0.67,0,0,0,1,0
1194,11/17/2025,3026847452,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,99.43,102.97,100,102.38,101.58,0.58,0,0.58,78,0
1195,11/17/2025,3027278560,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,100,77.67,100,77.67,1.72,0,0,0,1,0
1196,11/17/2025,3024090015,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,97.77,104.91,100,102.57,123.48,2.75,0,2.75,95,0
1197,11/17/2025,3027612270,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,100,108.42,100,108.42,17.22,0,0,0,14,0
1198,11/17/2025,3029913011,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,91.39,104.35,100,95.37,113.05,22.33,13.78,8.55,71,0
1199,11/17/2025,3025913184,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,0,0,0,0,1.05,1.05,1.05,0,0,0
1200,11/17/2025,3024175520,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,3,0.05,0,0,0,53.35,53.33,21.35,31.98,0,0
1201,11/17/2025,3028149712,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,3,100,87.37,100,87.37,3.17,0,0,0,4,0
1202,11/17/2025,3026888410,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,3,97.44,101.84,100,99.23,126.23,28.43,25.87,2.57,144,0
1203,11/17/2025,3024725781,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 Unpainted Lower,3,100,103.11,100,103.11,115.62,0.23,0.23,0,172,0
1204,11/17/2025,3023885860,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,93.97,103.89,100,97.63,124.57,7.52,0,7.52,76,0
1205,11/17/2025,3023631510,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,97.09,103.61,100,100.59,116.12,3.38,0,3.38,73,0
1206,11/17/2025,3021960493,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,93.02,95.73,100,89.05,95.23,6.65,0,6.65,53,0
1207,11/17/2025,3027422639,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,100,103.57,100,103.57,40.17,0,0,0,26,0
1208,11/17/2025,3028342482,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 MIC White Upper,3,100,134.58,100,134.58,3.57,0,0,0,3,0
1209,11/17/2025,3029094634,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V710 Unpainted Upper,1,100,103.91,100,103.91,121.9,0,0,0,95,0
1210,11/17/2025,3026217777,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 UPPER UNPAINTED,2,98.22,100.58,100,98.79,105.1,1.87,0,1.87,178,0
1211,11/17/2025,3028092711,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,87.89,97.48,100,85.68,113.27,58.35,50.78,7.57,44,0
1212,11/17/2025,3021609848,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J74 UPPER UNPAINTED,2,100,100.42,100,100.42,95.27,0,0,0,164,0
1213,11/17/2025,3021182225,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,95.37,99.02,100,94.44,105.02,4.87,0,4.87,85,0
1214,11/17/2025,3023529729,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,17.7,73.68,100,13.04,81.55,68.88,10,58.88,8,0
1215,11/17/2025,3024236693,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,98.21,89.82,100,88.21,93.9,1.68,0,1.68,71,0
1216,11/17/2025,3029915758,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,ICA3-S- Upper Bumper MIC WHITE,1,100,85.29,100,85.29,39.67,0,0,0,29,0
1217,11/17/2025,3025795288,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,100,94.61,100,94.61,16.07,0,0,0,12,0
1218,11/17/2025,3029084159,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,96.88,93.63,100,90.71,125.67,3.92,0,3.92,90,0
1219,11/17/2025,3024997761,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,99.75,100.76,100,100.51,108.38,0.27,0,0.27,86,0
1220,11/17/2025,3021793047,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,100,101.48,100,101.48,101.1,0,0,0,81,0
1221,11/17/2025,3024636945,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA3-S- Mic Lower Bumper w ACC,3,90.44,98.84,100,89.39,66.6,6.37,0,6.37,47,0
